id,set
54215,train
642763,train
677710,train
750600,train
612502,train
679224,train
467808,train
447082,train
441279,train
552536,train
667764,train
584107,train
721080,train
712164,train
82461,train
371991,train
118389,train
300562,train
40308,train
393542,train
650416,train
688963,train
269042,train
196763,train
209664,train
430750,train
485748,train
650084,train
482596,train
450268,train
342281,train
625617,train
368412,train
312430,train
505209,train
717665,train
81857,train
308218,train
146931,train
164581,train
94645,train
59590,train
472394,train
469029,train
350127,train
95103,train
44784,train
356877,train
577793,train
439321,train
538668,train
376035,train
37945,train
602941,train
541589,train
141283,train
18814,train
399458,train
387850,train
543515,train
654103,train
751505,train
12264,train
714739,train
667487,train
239357,train
50477,train
51332,train
308000,train
447549,train
448372,train
141159,train
618074,train
534656,train
19831,train
661795,train
735319,train
79089,train
608348,train
578560,train
476304,train
267895,train
175181,train
632746,train
543059,train
595207,train
527183,train
507576,train
461433,train
376093,train
742527,train
53074,train
565100,train
99963,train
29438,train
104786,train
623071,train
431365,train
106830,train
224059,train
531980,train
174048,train
220921,train
160386,train
410476,train
756040,train
258623,train
167622,train
15717,train
623978,train
310787,train
96713,train
118229,train
311287,train
303721,train
737564,train
219550,train
650526,train
437398,train
44124,train
677875,train
602915,train
660950,train
517724,train
622255,train
719507,train
667216,train
526747,train
491002,train
220936,train
191156,train
631570,train
454555,train
761273,train
295953,train
119955,train
729270,train
1465,train
531674,train
355798,train
232233,train
208519,train
660125,train
240263,train
704882,train
770202,train
510394,train
558929,train
160610,train
699170,train
469760,train
245148,train
713529,train
351225,train
413859,train
305176,train
259864,train
557588,train
264099,train
553443,train
429056,train
513530,train
240442,train
454985,train
48910,train
533301,train
52450,train
282853,train
506583,train
312407,train
533567,train
106734,train
374835,train
104770,train
425370,train
669346,train
204198,train
237440,train
369698,train
377336,train
670783,train
653992,train
535271,train
81955,train
527208,train
603007,train
237315,train
327124,train
501551,train
667630,train
630969,train
754474,train
337443,train
556575,train
128576,train
454956,train
766710,train
129834,train
156851,train
746827,train
24214,train
326997,train
457058,train
678100,train
517848,train
504716,train
57015,train
492630,train
558346,train
399191,train
435,train
247569,train
778545,train
687435,train
534226,train
641265,train
248468,train
680963,train
448674,train
693921,train
544256,train
220058,train
625769,train
112223,train
760556,train
389534,train
290363,train
361697,train
378506,train
300471,train
95434,train
622677,train
550652,train
727460,train
105397,train
278054,train
182959,train
133986,train
646136,train
586401,train
598737,train
674607,train
697932,train
354711,train
369783,train
4298,train
239971,train
346284,train
367351,train
362699,train
579211,train
51838,train
667264,train
413951,train
707187,train
391616,train
238741,train
408587,train
486650,train
597791,train
503665,train
338234,train
757590,train
498451,train
464934,train
200489,train
487499,train
583250,train
226331,train
460703,train
511246,train
181800,train
616504,train
768356,train
465908,train
403478,train
285393,train
468009,train
317311,train
380285,train
499380,train
50729,train
29036,train
193355,train
498434,train
66513,train
234406,train
738107,train
215272,train
580545,train
722753,train
559312,train
390068,train
194012,train
692013,train
560701,train
322855,train
625114,train
339421,train
584930,train
70099,train
11673,train
480552,train
186179,train
230187,train
38508,train
363896,train
350289,train
117330,train
620422,train
95108,train
600427,train
24054,train
81149,train
619566,train
692909,train
7911,train
728050,train
452839,train
722544,train
665950,train
426212,train
16422,train
232055,train
532457,train
457700,train
51282,train
28259,train
4394,train
589010,train
231757,train
562708,train
235287,train
508813,train
365275,train
257572,train
111051,train
201297,train
51324,train
239155,train
339605,train
329746,train
623689,train
373186,train
209608,train
88722,train
373675,train
53164,train
617495,train
301987,train
455817,train
210708,train
742346,train
410441,train
508117,train
257109,train
180977,train
403590,train
723099,train
722944,train
286030,train
328622,train
352237,train
207026,train
427726,train
534893,train
718584,train
603944,train
613253,train
495624,train
122275,train
43306,train
759212,train
129331,train
554022,train
100119,train
166508,train
550402,train
49738,train
203934,train
628055,train
55173,train
54617,train
678622,train
602849,train
407458,train
728730,train
756697,train
46920,train
600170,train
733607,train
333659,train
616952,train
1271,train
653239,train
511060,train
296897,train
69204,train
375187,train
388468,train
294741,train
190986,train
607400,train
417489,train
124316,train
545328,train
721525,train
139596,train
579609,train
490193,train
59431,train
674219,train
330884,train
119610,train
750963,train
676524,train
675189,train
620836,train
370374,train
573513,train
17670,train
490998,train
200816,train
598290,train
616194,train
293009,train
1130,train
763669,train
733461,train
577256,train
21659,train
190263,train
110440,train
499450,train
400472,train
504466,train
378330,train
194966,train
98824,train
325708,train
372958,train
382638,train
80201,train
757577,train
189478,train
541847,train
186363,train
448291,train
476012,train
368539,train
612968,train
397801,train
191508,train
746557,train
408915,train
439286,train
734109,train
24635,train
642110,train
588175,train
244369,train
224534,train
529121,train
200387,train
612158,train
326124,train
575809,train
734172,train
622455,train
414456,train
472287,train
250005,train
596979,train
590353,train
288955,train
294994,train
671951,train
128872,train
445456,train
583058,train
611598,train
482140,train
725610,train
312349,train
646909,train
52897,train
528279,train
423365,train
677023,train
580582,train
117190,train
496106,train
731997,train
791195,train
196671,train
466716,train
619285,train
11547,train
31910,train
107815,train
758028,train
489012,train
670940,train
422191,train
212711,train
52121,train
115008,train
94617,train
290841,train
546268,train
107852,train
53604,train
507367,train
525450,train
147756,train
255900,train
678145,train
754304,train
107750,train
358876,train
54086,train
445107,train
288072,train
300261,train
169368,train
757553,train
159309,train
10141,train
692583,train
185539,train
680372,train
260261,train
619730,train
698847,train
570250,train
743506,train
8634,train
244713,train
56697,train
603609,train
558752,train
183455,train
511985,train
677494,train
476174,train
745320,train
189443,train
641817,train
305874,train
517501,train
281157,train
115900,train
363345,train
743396,train
668642,train
342117,train
602637,train
518221,train
608800,train
526775,train
49663,train
675592,train
700579,train
383830,train
144715,train
556889,train
483189,train
739313,train
269438,train
603236,train
755318,train
580951,train
8223,train
95724,train
728551,train
637921,train
497580,train
305538,train
361136,train
542291,train
361508,train
286953,train
60380,train
309471,train
342915,train
126121,train
109004,train
151914,train
648181,train
460155,train
633528,train
454933,train
177980,train
465850,train
305155,train
58674,train
199021,train
48741,train
298850,train
392377,train
792611,train
367316,train
473640,train
426592,train
576872,train
306941,train
284255,train
31138,train
456684,train
646356,train
674527,train
621703,train
280333,train
406329,train
233188,train
388358,train
616856,train
94523,train
376026,train
242813,train
393774,train
313201,train
315269,train
414662,train
492246,train
96821,train
205296,train
395713,train
156218,train
26523,train
512353,train
423833,train
431166,train
381779,train
127873,train
272116,train
488757,train
354131,train
65339,train
731480,train
15639,train
467644,train
644400,train
708726,train
442179,train
685628,train
373617,train
219925,train
685160,train
351803,train
151610,train
742912,train
463510,train
327421,train
258212,train
792593,train
423479,train
342854,train
686969,train
716270,train
740701,train
569353,train
641177,train
754335,train
701817,train
176521,train
526793,train
238342,train
325257,train
167643,train
501932,train
114021,train
317248,train
336830,train
436211,train
62636,train
545309,train
754420,train
297304,train
340574,train
8644,train
434338,train
597210,train
95337,train
129882,train
554657,train
10725,train
753204,train
309827,train
336828,train
642340,train
160249,train
651229,train
40227,train
552980,train
687203,train
